date,HumidityRatio
2015-02-09 00:00:00,0.29474692159287863
2015-02-09 00:01:00,0.29474692159287863
2015-02-09 00:02:00,0.29474692159287863
2015-02-09 00:03:00,0.29474692159287863
2015-02-09 00:04:00,0.2910414525463758
2015-02-09 00:04:59,0.2910414525463758
2015-02-09 00:06:00,0.2910414525463758
2015-02-09 00:07:00,0.29474692159287863
2015-02-09 00:08:00,0.2928941662151874
2015-02-09 00:08:59,0.2910414525463758
2015-02-09 00:10:00,0.2910414525463758
2015-02-09 00:10:59,0.2910414525463758
2015-02-09 00:11:59,0.2922765903580013
2015-02-09 00:13:00,0.2928941662151874
2015-02-09 00:14:00,0.2922765903580013
2015-02-09 00:15:00,0.2910414525463758
2015-02-09 00:16:00,0.2910414525463758
2015-02-09 00:16:59,0.2910414525463758
2015-02-09 00:17:59,0.2910414525463758
2015-02-09 00:19:00,0.2910414525463758
2015-02-09 00:20:00,0.2910414525463758
2015-02-09 00:21:00,0.2910414525463758
2015-02-09 00:22:00,0.2890035156827557
2015-02-09 00:23:00,0.2869656292833009
2015-02-09 00:23:59,0.2869656292833009
2015-02-09 00:24:59,0.2869656292833009
2015-02-09 00:26:00,0.2869656292833009
2015-02-09 00:27:00,0.2869656292833009
2015-02-09 00:28:00,0.2869656292833009
2015-02-09 00:29:00,0.2869656292833009
2015-02-09 00:29:59,0.2869656292833009
2015-02-09 00:30:59,0.2869656292833009
2015-02-09 00:32:00,0.28243138563377324
2015-02-09 00:33:00,0.2801711406755081
2015-02-09 00:34:00,0.2835632258266867
2015-02-09 00:35:00,0.2835632258266867
2015-02-09 00:36:00,0.2764915933854948
2015-02-09 00:36:59,0.2835632258266867
2015-02-09 00:38:00,0.2783313464649996
2015-02-09 00:39:00,0.2783313464649996
2015-02-09 00:40:00,0.2764915933854948
2015-02-09 00:40:59,0.2764915933854948
2015-02-09 00:42:00,0.2783313464649996
2015-02-09 00:42:59,0.2764915933854948
2015-02-09 00:43:59,0.2783313464649996
2015-02-09 00:45:00,0.2764915933854948
2015-02-09 00:46:00,0.2764915933854948
2015-02-09 00:47:00,0.2764915933854948
2015-02-09 00:48:00,0.2764915933854948
2015-02-09 00:49:00,0.2764915933854948
2015-02-09 00:49:59,0.2764915933854948
2015-02-09 00:51:00,0.2764915933854948
2015-02-09 00:52:00,0.2777180908684542
2015-02-09 00:53:00,0.2764915933854948
2015-02-09 00:53:59,0.2764915933854948
2015-02-09 00:55:00,0.2777180908684542
2015-02-09 00:55:59,0.2801711406755081
2015-02-09 00:56:59,0.2801711406755081
2015-02-09 00:58:00,0.2801711406755081
2015-02-09 00:59:00,0.2801711406755081
2015-02-09 01:00:00,0.2801711406755081
2015-02-09 01:01:00,0.28421883272656895
2015-02-09 01:01:59,0.2910414525463758
2015-02-09 01:02:59,0.2801711406755081
2015-02-09 01:04:00,0.28421883272656895
2015-02-09 01:05:00,0.28421883272656895
2015-02-09 01:06:00,0.28421883272656895
2015-02-09 01:07:00,0.2866720763200087
2015-02-09 01:08:00,0.28789872554136353
2015-02-09 01:08:59,0.28789872554136353
2015-02-09 01:09:59,0.28789872554136353
2015-02-09 01:11:00,0.28789872554136353
2015-02-09 01:12:00,0.28789872554136353
2015-02-09 01:13:00,0.28789872554136353
2015-02-09 01:14:00,0.28789872554136353
2015-02-09 01:14:59,0.28789872554136353
2015-02-09 01:15:59,0.2984525574805241
2015-02-09 01:17:00,0.2961566577786107
2015-02-09 01:18:00,0.291578782908874
2015-02-09 01:19:00,0.2950104500161982
2015-02-09 01:20:00,0.291578782908874
2015-02-09 01:21:00,0.2972658178270382
2015-02-09 01:21:59,0.30178777243789856
2015-02-09 01:23:00,0.291578782908874
2015-02-09 01:24:00,0.2983749928235271
2015-02-09 01:25:00,0.291578782908874
2015-02-09 01:25:59,0.30178777243789856
2015-02-09 01:27:00,0.291578782908874
2015-02-09 01:27:59,0.2950104500161982
2015-02-09 01:28:59,0.30178777243789856
2015-02-09 01:30:00,0.2983749928235271
2015-02-09 01:31:00,0.2966722761986489
2015-02-09 01:32:00,0.2966722761986489
2015-02-09 01:33:00,0.2950104500161982
2015-02-09 01:34:00,0.30178777243789856
2015-02-09 01:34:59,0.2966722761986489
2015-02-09 01:36:00,0.291578782908874
2015-02-09 01:37:00,0.291578782908874
2015-02-09 01:38:00,0.291578782908874
2015-02-09 01:38:59,0.291578782908874
2015-02-09 01:40:00,0.291578782908874
2015-02-09 01:40:59,0.291578782908874
2015-02-09 01:41:59,0.291578782908874
2015-02-09 01:43:00,0.291578782908874
2015-02-09 01:44:00,0.291578782908874
2015-02-09 01:45:00,0.291578782908874
2015-02-09 01:46:00,0.291578782908874
2015-02-09 01:46:59,0.2884681223315921
