date,HumidityRatio
2015-02-06 00:00:00,0.11465354036290898
2015-02-06 00:01:00,0.11117826892721083
2015-02-06 00:02:00,0.11465354036290898
2015-02-06 00:03:00,0.11465354036290898
2015-02-06 00:04:00,0.11465354036290898
2015-02-06 00:04:59,0.11465354036290898
2015-02-06 00:06:00,0.11465354036290898
2015-02-06 00:07:00,0.11465354036290898
2015-02-06 00:08:00,0.11465354036290898
2015-02-06 00:08:59,0.11465354036290898
2015-02-06 00:10:00,0.11465354036290898
2015-02-06 00:10:59,0.11465354036290898
2015-02-06 00:11:59,0.11064815849812716
2015-02-06 00:13:00,0.11038245788517342
2015-02-06 00:14:00,0.11465354036290898
2015-02-06 00:15:00,0.11038245788517342
2015-02-06 00:16:00,0.1121146922179268
2015-02-06 00:16:59,0.11117826892721083
2015-02-06 00:17:59,0.10865026005201496
2015-02-06 00:19:00,0.11117826892721083
2015-02-06 00:20:00,0.10865026005201496
2015-02-06 00:21:00,0.10612916401877392
2015-02-06 00:22:00,0.11117826892721083
2015-02-06 00:23:00,0.10612916401877392
2015-02-06 00:23:59,0.10612916401877392
2015-02-06 00:24:59,0.10612916401877392
2015-02-06 00:26:00,0.09845496596652524
2015-02-06 00:27:00,0.10229197543940516
2015-02-06 00:28:00,0.10229197543940516
2015-02-06 00:29:00,0.10229197543940516
2015-02-06 00:29:59,0.10229197543940516
2015-02-06 00:30:59,0.10101295238167708
2015-02-06 00:32:00,0.10101295238167708
2015-02-06 00:33:00,0.09845496596652524
2015-02-06 00:34:00,0.09845496596652524
2015-02-06 00:35:00,0.09845496596652524
2015-02-06 00:36:00,0.09845496596652524
2015-02-06 00:36:59,0.09845496596652524
2015-02-06 00:38:00,0.10178592472037162
2015-02-06 00:39:00,0.10345596946241777
2015-02-06 00:40:00,0.10204029324516917
2015-02-06 00:40:59,0.09920901394881043
2015-02-06 00:42:00,0.0979221010502106
2015-02-06 00:42:59,0.09920901394881043
2015-02-06 00:43:59,0.09534833569325807
2015-02-06 00:45:00,0.09534833569325807
2015-02-06 00:46:00,0.09361108963259868
2015-02-06 00:47:00,0.09952066823021076
2015-02-06 00:48:00,0.09952066823021076
2015-02-06 00:49:00,0.10370945055100243
2015-02-06 00:49:59,0.10370945055100243
2015-02-06 00:51:00,0.09982701785825564
2015-02-06 00:52:00,0.09982701785825564
2015-02-06 00:53:00,0.09982701785825564
2015-02-06 00:53:59,0.09982701785825564
2015-02-06 00:55:00,0.09982701785825564
2015-02-06 00:55:59,0.09633298520599698
2015-02-06 00:56:59,0.09633298520599698
2015-02-06 00:58:00,0.0996502063306337
2015-02-06 00:59:00,0.09439192012645704
2015-02-06 01:00:00,0.09633298520599698
2015-02-06 01:01:00,0.09633298520599698
2015-02-06 01:01:59,0.09633298520599698
2015-02-06 01:02:59,0.09633298520599698
2015-02-06 01:04:00,0.09633298520599698
2015-02-06 01:05:00,0.09633298520599698
2015-02-06 01:06:00,0.09633298520599698
2015-02-06 01:07:00,0.09633298520599698
2015-02-06 01:08:00,0.09484417673612087
