date,HumidityRatio
2015-02-13 00:00:00,0.3341497726963483
2015-02-13 00:01:00,0.3230153380707479
2015-02-13 00:02:00,0.3453870573472517
2015-02-13 00:03:00,0.3408444284972965
2015-02-13 00:04:00,0.3332852361234915
2015-02-13 00:04:59,0.3354207223652206
2015-02-13 00:06:00,0.3372511832361187
2015-02-13 00:07:00,0.3392850763851891
2015-02-13 00:08:00,0.3313531772573395
2015-02-13 00:08:59,0.3189484058927554
2015-02-13 00:10:00,0.3217274544739217
2015-02-13 00:10:59,0.3291161131149289
2015-02-13 00:11:59,0.37203767470937055
2015-02-13 00:13:00,0.3381664289347306
2015-02-13 00:14:00,0.3329801711825533
2015-02-13 00:15:00,0.30898527120861474
2015-02-13 00:16:00,0.31508500643573045
2015-02-13 00:16:59,0.3110184660583424
2015-02-13 00:17:59,0.3098767509945064
2015-02-13 00:19:00,0.3189484058927554
2015-02-13 00:20:00,0.3191517477294332
2015-02-13 00:21:00,0.31508500643573045
2015-02-13 00:22:00,0.3291161131149289
2015-02-13 00:23:00,0.34314961181211245
2015-02-13 00:23:59,0.3189484058927554
2015-02-13 00:24:59,0.3110184660583424
2015-02-13 00:26:00,0.3337936802040085
2015-02-13 00:27:00,0.3405054363951052
2015-02-13 00:28:00,0.34314961181211245
2015-02-13 00:29:00,0.35576146306432976
2015-02-13 00:29:59,0.3110184660583424
2015-02-13 00:30:59,0.3289127466619892
2015-02-13 00:32:00,0.3293194800702879
2015-02-13 00:33:00,0.32715025844868983
2015-02-13 00:34:00,0.35128606889048664
2015-02-13 00:35:00,0.3378613459045721
2015-02-13 00:36:00,0.30695212658238225
2015-02-13 00:36:59,0.3004464012586505
2015-02-13 00:38:00,0.31874506455840423
2015-02-13 00:39:00,0.3230153380707479
2015-02-13 00:40:00,0.3354207223652206
2015-02-13 00:40:59,0.3080364641331159
2015-02-13 00:42:00,0.3047157254994419
2015-02-13 00:42:59,0.3313531772573395
2015-02-13 00:43:59,0.3110184660583424
2015-02-13 00:45:00,0.31874506455840423
2015-02-13 00:46:00,0.3392850763851891
2015-02-13 00:47:00,0.3372511832361187
2015-02-13 00:48:00,0.33094643380047084
2015-02-13 00:49:00,0.31488167464522343
2015-02-13 00:49:59,0.31752502710104125
2015-02-13 00:51:00,0.3110184660583424
2015-02-13 00:52:00,0.31345836617565137
2015-02-13 00:53:00,0.3087819544859649
2015-02-13 00:53:59,0.3008529940260478
2015-02-13 00:55:00,0.3006496973912685
2015-02-13 00:55:59,0.306748814881979
2015-02-13 00:56:59,0.31488167464522343
2015-02-13 00:58:00,0.3024793851822032
