date,Light
2015-02-04 17:51:00,0.43965967657664057
2015-02-04 17:51:59,0.4432719039663547
2015-02-04 17:53:00,0.43965967657664057
2015-02-04 17:54:00,0.43965967657664057
2015-02-04 17:55:00,0.43965967657664057
2015-02-04 17:55:59,0.43243522179721217
2015-02-04 17:57:00,0.43243522179721217
2015-02-04 17:57:59,0.43243522179721217
2015-02-04 17:58:59,0.43243522179721217
2015-02-04 18:00:00,0.43243522179721217
2015-02-04 18:01:00,0.43243522179721217
2015-02-04 18:02:00,0.43243522179721217
2015-02-04 18:03:00,0.43243522179721217
2015-02-04 18:04:00,0.43243522179721217
2015-02-04 18:04:59,0.43243522179721217
2015-02-04 18:06:00,0.4319191893129673
2015-02-04 18:07:00,0.0
2015-02-04 18:08:00,0.0
2015-02-04 18:08:59,0.0
2015-02-04 18:10:00,0.0
2015-02-04 18:10:59,0.0
2015-02-04 18:11:59,0.0
2015-02-04 18:13:00,0.0
2015-02-04 18:14:00,0.0
2015-02-04 18:15:00,0.0
2015-02-04 18:16:00,0.0
2015-02-04 18:16:59,0.0
2015-02-04 18:17:59,0.0
2015-02-04 18:19:00,0.0
2015-02-04 18:20:00,0.0
2015-02-04 18:21:00,0.0
2015-02-04 18:22:00,0.0
2015-02-04 18:23:00,0.0
2015-02-04 18:23:59,0.0
2015-02-04 18:24:59,0.0
2015-02-04 18:26:00,0.0
2015-02-04 18:27:00,0.0
2015-02-04 18:28:00,0.0
2015-02-04 18:29:00,0.0
2015-02-04 18:29:59,0.0
2015-02-04 18:30:59,0.0
2015-02-04 18:32:00,0.0
2015-02-04 18:33:00,0.0
2015-02-04 18:34:00,0.0
2015-02-04 18:35:00,0.0
2015-02-04 18:36:00,0.0
2015-02-04 18:36:59,0.0
2015-02-04 18:38:00,0.0
2015-02-04 18:39:00,0.0
2015-02-04 18:40:00,0.0
2015-02-04 18:40:59,0.0
2015-02-04 18:42:00,0.0
2015-02-04 18:42:59,0.0
2015-02-04 18:43:59,0.0
2015-02-04 18:45:00,0.0
2015-02-04 18:46:00,0.0
2015-02-04 18:47:00,0.0
2015-02-04 18:48:00,0.0
2015-02-04 18:49:00,0.0
2015-02-04 18:49:59,0.0
2015-02-04 18:51:00,0.0
2015-02-04 18:52:00,0.0
2015-02-04 18:53:00,0.0
2015-02-04 18:53:59,0.0
2015-02-04 18:55:00,0.0
2015-02-04 18:55:59,0.0
2015-02-04 18:56:59,0.0
2015-02-04 18:58:00,0.0
2015-02-04 18:59:00,0.0
2015-02-04 19:00:00,0.0
2015-02-04 19:01:00,0.0
2015-02-04 19:01:59,0.0
2015-02-04 19:02:59,0.0
2015-02-04 19:04:00,0.0
2015-02-04 19:05:00,0.0
2015-02-04 19:06:00,0.0
2015-02-04 19:07:00,0.0
2015-02-04 19:08:00,0.0
2015-02-04 19:08:59,0.0
2015-02-04 19:09:59,0.0
2015-02-04 19:11:00,0.0
2015-02-04 19:12:00,0.0
2015-02-04 19:13:00,0.0
2015-02-04 19:14:00,0.0
2015-02-04 19:14:59,0.0
2015-02-04 19:15:59,0.0
2015-02-04 19:17:00,0.0
2015-02-04 19:18:00,0.0
2015-02-04 19:19:00,0.0
2015-02-04 19:20:00,0.0
2015-02-04 19:21:00,0.0
2015-02-04 19:21:59,0.0
2015-02-04 19:23:00,0.0
2015-02-04 19:24:00,0.0
2015-02-04 19:25:00,0.0
2015-02-04 19:25:59,0.0
2015-02-04 19:27:00,0.0
2015-02-04 19:27:59,0.0
2015-02-04 19:28:59,0.0
2015-02-04 19:30:00,0.0
2015-02-04 19:31:00,0.0
2015-02-04 19:32:00,0.0
2015-02-04 19:33:00,0.0
2015-02-04 19:34:00,0.0
2015-02-04 19:34:59,0.0
2015-02-04 19:36:00,0.0
2015-02-04 19:37:00,0.0
2015-02-04 19:38:00,0.0
2015-02-04 19:38:59,0.0
2015-02-04 19:40:00,0.0
2015-02-04 19:40:59,0.0
2015-02-04 19:41:59,0.0
2015-02-04 19:43:00,0.0
2015-02-04 19:44:00,0.0
2015-02-04 19:45:00,0.0
2015-02-04 19:46:00,0.0
2015-02-04 19:46:59,0.0
2015-02-04 19:47:59,0.0
2015-02-04 19:49:00,0.0
2015-02-04 19:50:00,0.0
2015-02-04 19:51:00,0.0
2015-02-04 19:52:00,0.0
2015-02-04 19:53:00,0.0
2015-02-04 19:53:59,0.0
2015-02-04 19:54:59,0.0
2015-02-04 19:56:00,0.0
2015-02-04 19:57:00,0.0
2015-02-04 19:58:00,0.0
2015-02-04 19:59:00,0.0
2015-02-04 19:59:59,0.0
2015-02-04 20:00:59,0.0
2015-02-04 20:02:00,0.0
2015-02-04 20:03:00,0.0
2015-02-04 20:04:00,0.0
2015-02-04 20:05:00,0.0
2015-02-04 20:06:00,0.0
2015-02-04 20:06:59,0.0
2015-02-04 20:08:00,0.0
2015-02-04 20:09:00,0.0
2015-02-04 20:10:00,0.0
2015-02-04 20:10:59,0.0
2015-02-04 20:12:00,0.0
2015-02-04 20:12:59,0.0
2015-02-04 20:13:59,0.0
2015-02-04 20:15:00,0.0
2015-02-04 20:16:00,0.0
2015-02-04 20:17:00,0.0
2015-02-04 20:18:00,0.0
2015-02-04 20:19:00,0.0
2015-02-04 20:19:59,0.0
2015-02-04 20:21:00,0.0
2015-02-04 20:22:00,0.0
2015-02-04 20:23:00,0.0
2015-02-04 20:23:59,0.0
2015-02-04 20:25:00,0.0
2015-02-04 20:25:59,0.0
2015-02-04 20:26:59,0.0
2015-02-04 20:28:00,0.0
2015-02-04 20:29:00,0.0
2015-02-04 20:30:00,0.0
2015-02-04 20:31:00,0.0
2015-02-04 20:31:59,0.0
