date,Light
2015-02-12 00:00:00,0.0
2015-02-12 00:01:00,0.0
2015-02-12 00:02:00,0.0
2015-02-12 00:03:00,0.0
2015-02-12 00:04:00,0.0
2015-02-12 00:04:59,0.0
2015-02-12 00:06:00,0.0
2015-02-12 00:07:00,0.0
2015-02-12 00:08:00,0.0
2015-02-12 00:08:59,0.0
2015-02-12 00:10:00,0.0
2015-02-12 00:10:59,0.0
2015-02-12 00:11:59,0.0
2015-02-12 00:13:00,0.0
2015-02-12 00:14:00,0.0
2015-02-12 00:15:00,0.0
2015-02-12 00:16:00,0.0
2015-02-12 00:16:59,0.0
2015-02-12 00:17:59,0.0
2015-02-12 00:19:00,0.0
2015-02-12 00:20:00,0.0
2015-02-12 00:21:00,0.0
2015-02-12 00:22:00,0.0
2015-02-12 00:23:00,0.0
2015-02-12 00:23:59,0.0
2015-02-12 00:24:59,0.0
2015-02-12 00:26:00,0.0
2015-02-12 00:27:00,0.0
2015-02-12 00:28:00,0.0
2015-02-12 00:29:00,0.0
2015-02-12 00:29:59,0.0
2015-02-12 00:30:59,0.0
2015-02-12 00:32:00,0.0
2015-02-12 00:33:00,0.0
2015-02-12 00:34:00,0.0
2015-02-12 00:35:00,0.0
2015-02-12 00:36:00,0.0
2015-02-12 00:36:59,0.0
2015-02-12 00:38:00,0.0
2015-02-12 00:39:00,0.0
2015-02-12 00:40:00,0.0
2015-02-12 00:40:59,0.0
2015-02-12 00:42:00,0.0
2015-02-12 00:42:59,0.0
2015-02-12 00:43:59,0.0
2015-02-12 00:45:00,0.0
2015-02-12 00:46:00,0.0
2015-02-12 00:47:00,0.0
2015-02-12 00:48:00,0.0
2015-02-12 00:49:00,0.0
2015-02-12 00:49:59,0.0
2015-02-12 00:51:00,0.0
2015-02-12 00:52:00,0.0
2015-02-12 00:53:00,0.0
2015-02-12 00:53:59,0.0
2015-02-12 00:55:00,0.0
2015-02-12 00:55:59,0.0
2015-02-12 00:56:59,0.0
2015-02-12 00:58:00,0.0
2015-02-12 00:59:00,0.0
2015-02-12 01:00:00,0.0
2015-02-12 01:01:00,0.0
2015-02-12 01:01:59,0.0
2015-02-12 01:02:59,0.0
2015-02-12 01:04:00,0.0
2015-02-12 01:05:00,0.0
2015-02-12 01:06:00,0.0
2015-02-12 01:07:00,0.0
2015-02-12 01:08:00,0.0
2015-02-12 01:08:59,0.0
2015-02-12 01:09:59,0.0
2015-02-12 01:11:00,0.0
2015-02-12 01:12:00,0.0
2015-02-12 01:13:00,0.0
2015-02-12 01:14:00,0.0
2015-02-12 01:14:59,0.0
2015-02-12 01:15:59,0.0
2015-02-12 01:17:00,0.0
2015-02-12 01:18:00,0.0
2015-02-12 01:19:00,0.0
2015-02-12 01:20:00,0.0
2015-02-12 01:21:00,0.0
2015-02-12 01:21:59,0.0
2015-02-12 01:23:00,0.0
2015-02-12 01:24:00,0.0
2015-02-12 01:25:00,0.0
2015-02-12 01:25:59,0.0
2015-02-12 01:27:00,0.0
2015-02-12 01:27:59,0.0
2015-02-12 01:28:59,0.0
2015-02-12 01:30:00,0.0
2015-02-12 01:31:00,0.0
2015-02-12 01:32:00,0.0
2015-02-12 01:33:00,0.0
2015-02-12 01:34:00,0.0
2015-02-12 01:34:59,0.0
2015-02-12 01:36:00,0.0
2015-02-12 01:37:00,0.0
2015-02-12 01:38:00,0.0
2015-02-12 01:38:59,0.0
2015-02-12 01:40:00,0.0
2015-02-12 01:40:59,0.0
2015-02-12 01:41:59,0.0
2015-02-12 01:43:00,0.0
2015-02-12 01:44:00,0.0
2015-02-12 01:45:00,0.0
2015-02-12 01:46:00,0.0
2015-02-12 01:46:59,0.0
2015-02-12 01:47:59,0.0
2015-02-12 01:49:00,0.0
2015-02-12 01:50:00,0.0
2015-02-12 01:51:00,0.0
2015-02-12 01:52:00,0.0
2015-02-12 01:53:00,0.0
2015-02-12 01:53:59,0.0
2015-02-12 01:54:59,0.0
2015-02-12 01:56:00,0.0
2015-02-12 01:57:00,0.0
2015-02-12 01:58:00,0.0
2015-02-12 01:59:00,0.0
2015-02-12 01:59:59,0.0
2015-02-12 02:00:59,0.0
2015-02-12 02:02:00,0.0
2015-02-12 02:03:00,0.0
2015-02-12 02:04:00,0.0
2015-02-12 02:05:00,0.0
2015-02-12 02:06:00,0.0
2015-02-12 02:06:59,0.0
2015-02-12 02:08:00,0.0
2015-02-12 02:09:00,0.0
2015-02-12 02:10:00,0.0
2015-02-12 02:10:59,0.0
2015-02-12 02:12:00,0.0
2015-02-12 02:12:59,0.0
2015-02-12 02:13:59,0.0
2015-02-12 02:15:00,0.0
2015-02-12 02:16:00,0.0
2015-02-12 02:17:00,0.0
2015-02-12 02:18:00,0.0
2015-02-12 02:19:00,0.0
2015-02-12 02:19:59,0.0
2015-02-12 02:21:00,0.0
2015-02-12 02:22:00,0.0
2015-02-12 02:23:00,0.0
2015-02-12 02:23:59,0.0
2015-02-12 02:25:00,0.0
2015-02-12 02:25:59,0.0
2015-02-12 02:26:59,0.0
2015-02-12 02:28:00,0.0
2015-02-12 02:29:00,0.0
2015-02-12 02:30:00,0.0
2015-02-12 02:31:00,0.0
2015-02-12 02:31:59,0.0
2015-02-12 02:32:59,0.0
2015-02-12 02:34:00,0.0
2015-02-12 02:35:00,0.0
2015-02-12 02:36:00,0.0
2015-02-12 02:37:00,0.0
2015-02-12 02:38:00,0.0
2015-02-12 02:38:59,0.0
2015-02-12 02:39:59,0.0
2015-02-12 02:41:00,0.0
2015-02-12 02:42:00,0.0
2015-02-12 02:43:00,0.0
2015-02-12 02:44:00,0.0
2015-02-12 02:44:59,0.0
2015-02-12 02:45:59,0.0
2015-02-12 02:47:00,0.0
2015-02-12 02:48:00,0.0
2015-02-12 02:49:00,0.0
2015-02-12 02:50:00,0.0
2015-02-12 02:51:00,0.0
2015-02-12 02:51:59,0.0
2015-02-12 02:53:00,0.0
2015-02-12 02:54:00,0.0
2015-02-12 02:55:00,0.0
2015-02-12 02:55:59,0.0
2015-02-12 02:57:00,0.0
2015-02-12 02:57:59,0.0
2015-02-12 02:58:59,0.0
2015-02-12 03:00:00,0.0
2015-02-12 03:01:00,0.0
2015-02-12 03:02:00,0.0
2015-02-12 03:03:00,0.0
2015-02-12 03:04:00,0.0
2015-02-12 03:04:59,0.0
2015-02-12 03:06:00,0.0
2015-02-12 03:07:00,0.0
2015-02-12 03:08:00,0.0
2015-02-12 03:08:59,0.0
2015-02-12 03:10:00,0.0
2015-02-12 03:10:59,0.0
2015-02-12 03:11:59,0.0
2015-02-12 03:13:00,0.0
2015-02-12 03:14:00,0.0
2015-02-12 03:15:00,0.0
2015-02-12 03:16:00,0.0
2015-02-12 03:16:59,0.0
2015-02-12 03:17:59,0.0
2015-02-12 03:19:00,0.0
2015-02-12 03:20:00,0.0
2015-02-12 03:21:00,0.0
2015-02-12 03:22:00,0.0
2015-02-12 03:23:00,0.0
2015-02-12 03:23:59,0.0
2015-02-12 03:24:59,0.0
2015-02-12 03:26:00,0.0
