date,Light
2015-02-11 14:48:00,0.4513564128861909
2015-02-11 14:49:00,0.4513564128861909
2015-02-11 14:50:00,0.4479161963245587
2015-02-11 14:51:00,0.4530765211670075
2015-02-11 14:51:59,0.4513564128861909
2015-02-11 14:53:00,0.4513564128861909
2015-02-11 14:54:00,0.4479161963245587
2015-02-11 14:55:00,0.4513564128861909
2015-02-11 14:55:59,0.4479161963245587
2015-02-11 14:57:00,0.4513564128861909
2015-02-11 14:57:59,0.4517864399563953
2015-02-11 14:58:59,0.4559146998303544
2015-02-11 15:00:00,0.4561727160724768
2015-02-11 15:01:00,0.4559146998303544
2015-02-11 15:02:00,0.4556566835882319
2015-02-11 15:03:00,0.4520444561985178
2015-02-11 15:04:00,0.4639132033361501
2015-02-11 15:04:59,0.4639132033361501
2015-02-11 15:06:00,0.4639132033361501
2015-02-11 15:07:00,0.4620210842272525
2015-02-11 15:08:00,0.4639132033361501
2015-02-11 15:08:59,0.4639132033361501
2015-02-11 15:10:00,0.4639132033361501
2015-02-11 15:10:59,0.4517864399563953
2015-02-11 15:11:59,0.4568607593848037
2015-02-11 15:13:00,0.4513564128861909
2015-02-11 15:14:00,0.4530765211670075
2015-02-11 15:15:00,0.4582368460094564
2015-02-11 15:16:00,0.4582368460094564
2015-02-11 15:16:59,0.4582368460094564
2015-02-11 15:17:59,0.4582368460094564
2015-02-11 15:19:00,0.4582368460094564
2015-02-11 15:20:00,0.4582368460094564
2015-02-11 15:21:00,0.4582368460094564
2015-02-11 15:22:00,0.4504963587457831
2015-02-11 15:23:00,0.4479161963245587
2015-02-11 15:23:59,0.4504963587457831
2015-02-11 15:24:59,0.4479161963245587
2015-02-11 15:26:00,0.4466261151139465
2015-02-11 15:27:00,0.4504963587457831
2015-02-11 15:28:00,0.4479161963245587
2015-02-11 15:29:00,0.4427558714821098
2015-02-11 15:29:59,0.4466261151139465
2015-02-11 15:30:59,0.4427558714821098
2015-02-11 15:32:00,0.4427558714821098
2015-02-11 15:33:00,0.4466261151139465
2015-02-11 15:34:00,0.4504963587457831
2015-02-11 15:35:00,0.4427558714821098
2015-02-11 15:36:00,0.4504963587457831
2015-02-11 15:36:59,0.4427558714821098
2015-02-11 15:38:00,0.4427558714821098
2015-02-11 15:39:00,0.4427558714821098
2015-02-11 15:40:00,0.4427558714821098
2015-02-11 15:40:59,0.4427558714821098
2015-02-11 15:42:00,0.4427558714821098
2015-02-11 15:42:59,0.4427558714821098
2015-02-11 15:43:59,0.4427558714821098
2015-02-11 15:45:00,0.4427558714821098
2015-02-11 15:46:00,0.4427558714821098
2015-02-11 15:47:00,0.4427558714821098
2015-02-11 15:48:00,0.4427558714821098
2015-02-11 15:49:00,0.4427558714821098
2015-02-11 15:49:59,0.4427558714821098
2015-02-11 15:51:00,0.4427558714821098
2015-02-11 15:52:00,0.4427558714821098
2015-02-11 15:53:00,0.4427558714821098
2015-02-11 15:53:59,0.4427558714821098
2015-02-11 15:55:00,0.4427558714821098
2015-02-11 15:55:59,0.4427558714821098
2015-02-11 15:56:59,0.4427558714821098
2015-02-11 15:58:00,0.4427558714821098
2015-02-11 15:59:00,0.42727489695476334
2015-02-11 16:00:00,0.43759554663966105
2015-02-11 16:01:00,0.4427558714821098
2015-02-11 16:01:59,0.4427558714821098
2015-02-11 16:02:59,0.4427558714821098
2015-02-11 16:04:00,0.4427558714821098
2015-02-11 16:05:00,0.4350153842184366
2015-02-11 16:06:00,0.4427558714821098
2015-02-11 16:07:00,0.43217720555508976
2015-02-11 16:08:00,0.4427558714821098
2015-02-11 16:08:59,0.4427558714821098
2015-02-11 16:09:59,0.4427558714821098
2015-02-11 16:11:00,0.4427558714821098
2015-02-11 16:12:00,0.4427558714821098
2015-02-11 16:13:00,0.4427558714821098
2015-02-11 16:14:00,0.4427558714821098
2015-02-11 16:14:59,0.4427558714821098
2015-02-11 16:15:59,0.4427558714821098
2015-02-11 16:17:00,0.4298550593759878
2015-02-11 16:18:00,0.4351873950465186
2015-02-11 16:19:00,0.4520444561985178
2015-02-11 16:20:00,0.4551406511039871
2015-02-11 16:21:00,0.4520444561985178
2015-02-11 16:21:59,0.4520444561985178
2015-02-11 16:23:00,0.4520444561985178
2015-02-11 16:24:00,0.4520444561985178
2015-02-11 16:25:00,0.4551406511039871
2015-02-11 16:25:59,0.4503243479177011
2015-02-11 16:27:00,0.4520444561985178
2015-02-11 16:27:59,0.4520444561985178
2015-02-11 16:28:59,0.4494642937772933
2015-02-11 16:30:00,0.4489482612930484
2015-02-11 16:31:00,0.4484322288088036
2015-02-11 16:32:00,0.4443039689348445
2015-02-11 16:33:00,0.4551406511039871
2015-02-11 16:34:00,0.4448200014190894
2015-02-11 16:34:59,0.4386276116081508
2015-02-11 16:36:00,0.43243522179721217
2015-02-11 16:37:00,0.4079236787955802
2015-02-11 16:38:00,0.4403477198889674
2015-02-11 16:38:59,0.4383695953660283
2015-02-11 16:40:00,0.4370795141554161
2015-02-11 16:40:59,0.4370795141554161
2015-02-11 16:41:59,0.4403477198889674
2015-02-11 16:43:00,0.4419818227557425
2015-02-11 16:44:00,0.4468841313560689
2015-02-11 16:45:00,0.4468841313560689
2015-02-11 16:46:00,0.4419818227557425
2015-02-11 16:46:59,0.4419818227557425
2015-02-11 16:47:59,0.4403477198889674
2015-02-11 16:49:00,0.4419818227557425
2015-02-11 16:50:00,0.4468841313560689
2015-02-11 16:51:00,0.4468841313560689
2015-02-11 16:52:00,0.4419818227557425
2015-02-11 16:53:00,0.4468841313560689
2015-02-11 16:53:59,0.4468841313560689
2015-02-11 16:54:59,0.4468841313560689
2015-02-11 16:56:00,0.4468841313560689
2015-02-11 16:57:00,0.4468841313560689
2015-02-11 16:58:00,0.4468841313560689
2015-02-11 16:59:00,0.4468841313560689
2015-02-11 16:59:59,0.4468841313560689
2015-02-11 17:00:59,0.4468841313560689
2015-02-11 17:02:00,0.4468841313560689
2015-02-11 17:03:00,0.4468841313560689
2015-02-11 17:04:00,0.4468841313560689
2015-02-11 17:05:00,0.4468841313560689
2015-02-11 17:06:00,0.4468841313560689
2015-02-11 17:06:59,0.4468841313560689
2015-02-11 17:08:00,0.4468841313560689
2015-02-11 17:09:00,0.4468841313560689
2015-02-11 17:10:00,0.4468841313560689
2015-02-11 17:10:59,0.4468841313560689
2015-02-11 17:12:00,0.4468841313560689
2015-02-11 17:12:59,0.4468841313560689
2015-02-11 17:13:59,0.4468841313560689
2015-02-11 17:15:00,0.4468841313560689
2015-02-11 17:16:00,0.4468841313560689
2015-02-11 17:17:00,0.4468841313560689
2015-02-11 17:18:00,0.4468841313560689
2015-02-11 17:19:00,0.4372515249834981
2015-02-11 17:19:59,0.4468841313560689
2015-02-11 17:21:00,0.43965967657664057
2015-02-11 17:22:00,0.43965967657664057
2015-02-11 17:23:00,0.4432719039663547
2015-02-11 17:23:59,0.4372515249834981
2015-02-11 17:25:00,0.4360474491869264
2015-02-11 17:25:59,0.44206782816978296
2015-02-11 17:26:59,0.43243522179721217
2015-02-11 17:28:00,0.43243522179721217
2015-02-11 17:29:00,0.43243522179721217
2015-02-11 17:30:00,0.43243522179721217
2015-02-11 17:31:00,0.43243522179721217
2015-02-11 17:31:59,0.43243522179721217
2015-02-11 17:32:59,0.43243522179721217
2015-02-11 17:34:00,0.43243522179721217
2015-02-11 17:35:00,0.43243522179721217
2015-02-11 17:36:00,0.43243522179721217
2015-02-11 17:37:00,0.43243522179721217
2015-02-11 17:38:00,0.43243522179721217
2015-02-11 17:38:59,0.43243522179721217
2015-02-11 17:39:59,0.43243522179721217
2015-02-11 17:41:00,0.43243522179721217
2015-02-11 17:42:00,0.43243522179721217
2015-02-11 17:43:00,0.43243522179721217
2015-02-11 17:44:00,0.43243522179721217
2015-02-11 17:44:59,0.43243522179721217
2015-02-11 17:45:59,0.43243522179721217
2015-02-11 17:47:00,0.43243522179721217
2015-02-11 17:48:00,0.43243522179721217
2015-02-11 17:49:00,0.43243522179721217
2015-02-11 17:50:00,0.43243522179721217
2015-02-11 17:51:00,0.43243522179721217
2015-02-11 17:51:59,0.43243522179721217
2015-02-11 17:53:00,0.43243522179721217
2015-02-11 17:54:00,0.43243522179721217
2015-02-11 17:55:00,0.43243522179721217
2015-02-11 17:55:59,0.43243522179721217
2015-02-11 17:57:00,0.43243522179721217
2015-02-11 17:57:59,0.43243522179721217
2015-02-11 17:58:59,0.43243522179721217
2015-02-11 18:00:00,0.428822994407498
2015-02-11 18:01:00,0.4283069619232531
2015-02-11 18:02:00,0.43243522179721217
2015-02-11 18:03:00,0.43243522179721217
2015-02-11 18:04:00,0.43243522179721217
2015-02-11 18:04:59,0.43243522179721217
2015-02-11 18:06:00,0.43243522179721217
2015-02-11 18:07:00,0.43243522179721217
2015-02-11 18:08:00,0.43243522179721217
2015-02-11 18:08:59,0.43243522179721217
2015-02-11 18:10:00,0.43243522179721217
2015-02-11 18:10:59,0.43243522179721217
2015-02-11 18:11:59,0.43243522179721217
2015-02-11 18:13:00,0.43243522179721217
2015-02-11 18:14:00,0.43243522179721217
2015-02-11 18:15:00,0.43243522179721217
2015-02-11 18:16:00,0.43243522179721217
2015-02-11 18:16:59,0.43243522179721217
2015-02-11 18:17:59,0.43243522179721217
2015-02-11 18:19:00,0.43243522179721217
2015-02-11 18:20:00,0.43243522179721217
2015-02-11 18:21:00,0.43243522179721217
2015-02-11 18:22:00,0.43243522179721217
2015-02-11 18:23:00,0.4252107670177838
2015-02-11 18:23:59,0.28829014786480783
2015-02-11 18:24:59,0.0
2015-02-11 18:26:00,0.0
2015-02-11 18:27:00,0.0
2015-02-11 18:28:00,0.0
2015-02-11 18:29:00,0.0
2015-02-11 18:29:59,0.0
2015-02-11 18:30:59,0.0
2015-02-11 18:32:00,0.0
2015-02-11 18:33:00,0.0
2015-02-11 18:34:00,0.0
2015-02-11 18:35:00,0.0
2015-02-11 18:36:00,0.0
2015-02-11 18:36:59,0.0
2015-02-11 18:38:00,0.0
2015-02-11 18:39:00,0.0
2015-02-11 18:40:00,0.0
2015-02-11 18:40:59,0.0
2015-02-11 18:42:00,0.0
2015-02-11 18:42:59,0.0
2015-02-11 18:43:59,0.0
2015-02-11 18:45:00,0.0
2015-02-11 18:46:00,0.0
2015-02-11 18:47:00,0.0
2015-02-11 18:48:00,0.0
2015-02-11 18:49:00,0.0
2015-02-11 18:49:59,0.0
2015-02-11 18:51:00,0.0
2015-02-11 18:52:00,0.0
2015-02-11 18:53:00,0.0
2015-02-11 18:53:59,0.0
2015-02-11 18:55:00,0.0
2015-02-11 18:55:59,0.0
2015-02-11 18:56:59,0.0
2015-02-11 18:58:00,0.0
2015-02-11 18:59:00,0.0
2015-02-11 19:00:00,0.0
2015-02-11 19:01:00,0.0
2015-02-11 19:01:59,0.0
2015-02-11 19:02:59,0.0
2015-02-11 19:04:00,0.0
2015-02-11 19:05:00,0.0
2015-02-11 19:06:00,0.0
2015-02-11 19:07:00,0.0
2015-02-11 19:08:00,0.0
2015-02-11 19:08:59,0.0
2015-02-11 19:09:59,0.0
2015-02-11 19:11:00,0.0
2015-02-11 19:12:00,0.0
2015-02-11 19:13:00,0.0
2015-02-11 19:14:00,0.0
2015-02-11 19:14:59,0.0
2015-02-11 19:15:59,0.0
2015-02-11 19:17:00,0.0
2015-02-11 19:18:00,0.0
2015-02-11 19:19:00,0.0
2015-02-11 19:20:00,0.0
2015-02-11 19:21:00,0.0
2015-02-11 19:21:59,0.0
2015-02-11 19:23:00,0.0
2015-02-11 19:24:00,0.0
2015-02-11 19:25:00,0.0
2015-02-11 19:25:59,0.0
2015-02-11 19:27:00,0.0
2015-02-11 19:27:59,0.0
2015-02-11 19:28:59,0.0
2015-02-11 19:30:00,0.0
2015-02-11 19:31:00,0.0
2015-02-11 19:32:00,0.0
2015-02-11 19:33:00,0.0
2015-02-11 19:34:00,0.0
2015-02-11 19:34:59,0.0
2015-02-11 19:36:00,0.0
2015-02-11 19:37:00,0.0
2015-02-11 19:38:00,0.0
2015-02-11 19:38:59,0.0
2015-02-11 19:40:00,0.0
2015-02-11 19:40:59,0.0
2015-02-11 19:41:59,0.0
2015-02-11 19:43:00,0.0
2015-02-11 19:44:00,0.0
2015-02-11 19:45:00,0.0
2015-02-11 19:46:00,0.0
2015-02-11 19:46:59,0.0
2015-02-11 19:47:59,0.0
2015-02-11 19:49:00,0.0
2015-02-11 19:50:00,0.0
2015-02-11 19:51:00,0.0
2015-02-11 19:52:00,0.0
2015-02-11 19:53:00,0.0
2015-02-11 19:53:59,0.0
2015-02-11 19:54:59,0.0
2015-02-11 19:56:00,0.0
2015-02-11 19:57:00,0.0
2015-02-11 19:58:00,0.0
2015-02-11 19:59:00,0.0
2015-02-11 19:59:59,0.0
2015-02-11 20:00:59,0.0
2015-02-11 20:02:00,0.0
2015-02-11 20:03:00,0.0
2015-02-11 20:04:00,0.0
2015-02-11 20:05:00,0.0
2015-02-11 20:06:00,0.0
2015-02-11 20:06:59,0.0
2015-02-11 20:08:00,0.0
2015-02-11 20:09:00,0.0
2015-02-11 20:10:00,0.0
2015-02-11 20:10:59,0.0
2015-02-11 20:12:00,0.0
2015-02-11 20:12:59,0.0
2015-02-11 20:13:59,0.0
2015-02-11 20:15:00,0.0
2015-02-11 20:16:00,0.0
2015-02-11 20:17:00,0.0
2015-02-11 20:18:00,0.0
2015-02-11 20:19:00,0.0
2015-02-11 20:19:59,0.0
2015-02-11 20:21:00,0.0
2015-02-11 20:22:00,0.0
2015-02-11 20:23:00,0.0
2015-02-11 20:23:59,0.0
