date,Light
2015-02-07 00:00:00,0.0
2015-02-07 00:01:00,0.0
2015-02-07 00:02:00,0.0
2015-02-07 00:03:00,0.0
2015-02-07 00:04:00,0.0
2015-02-07 00:04:59,0.0
2015-02-07 00:06:00,0.0
2015-02-07 00:07:00,0.0
2015-02-07 00:08:00,0.0
2015-02-07 00:08:59,0.0
2015-02-07 00:10:00,0.0
2015-02-07 00:10:59,0.0
2015-02-07 00:11:59,0.0
2015-02-07 00:13:00,0.0
2015-02-07 00:14:00,0.0
2015-02-07 00:15:00,0.0
2015-02-07 00:16:00,0.0
2015-02-07 00:16:59,0.0
2015-02-07 00:17:59,0.0
2015-02-07 00:19:00,0.0
2015-02-07 00:20:00,0.0
2015-02-07 00:21:00,0.0
2015-02-07 00:22:00,0.0
2015-02-07 00:23:00,0.0
2015-02-07 00:23:59,0.0
2015-02-07 00:24:59,0.0
2015-02-07 00:26:00,0.0
2015-02-07 00:27:00,0.0
2015-02-07 00:28:00,0.0
2015-02-07 00:29:00,0.0
2015-02-07 00:29:59,0.0
2015-02-07 00:30:59,0.0
2015-02-07 00:32:00,0.0
2015-02-07 00:33:00,0.0
2015-02-07 00:34:00,0.0
2015-02-07 00:35:00,0.0
2015-02-07 00:36:00,0.0
2015-02-07 00:36:59,0.0
2015-02-07 00:38:00,0.0
2015-02-07 00:39:00,0.0
2015-02-07 00:40:00,0.0
2015-02-07 00:40:59,0.0
2015-02-07 00:42:00,0.0
2015-02-07 00:42:59,0.0
2015-02-07 00:43:59,0.0
2015-02-07 00:45:00,0.0
2015-02-07 00:46:00,0.0
2015-02-07 00:47:00,0.0
2015-02-07 00:48:00,0.0
2015-02-07 00:49:00,0.0
2015-02-07 00:49:59,0.0
2015-02-07 00:51:00,0.0
2015-02-07 00:52:00,0.0
2015-02-07 00:53:00,0.0
2015-02-07 00:53:59,0.0
2015-02-07 00:55:00,0.0
2015-02-07 00:55:59,0.0
2015-02-07 00:56:59,0.0
2015-02-07 00:58:00,0.0
2015-02-07 00:59:00,0.0
2015-02-07 01:00:00,0.0
2015-02-07 01:01:00,0.0
2015-02-07 01:01:59,0.0
2015-02-07 01:02:59,0.0
2015-02-07 01:04:00,0.0
2015-02-07 01:05:00,0.0
2015-02-07 01:06:00,0.0
2015-02-07 01:07:00,0.0
2015-02-07 01:08:00,0.0
2015-02-07 01:08:59,0.0
2015-02-07 01:09:59,0.0
2015-02-07 01:11:00,0.0
2015-02-07 01:12:00,0.0
2015-02-07 01:13:00,0.0
2015-02-07 01:14:00,0.0
2015-02-07 01:14:59,0.0
2015-02-07 01:15:59,0.0
2015-02-07 01:17:00,0.0
2015-02-07 01:18:00,0.0
2015-02-07 01:19:00,0.0
2015-02-07 01:20:00,0.0
2015-02-07 01:21:00,0.0
2015-02-07 01:21:59,0.0
2015-02-07 01:23:00,0.0
2015-02-07 01:24:00,0.0
2015-02-07 01:25:00,0.0
2015-02-07 01:25:59,0.0
2015-02-07 01:27:00,0.0
2015-02-07 01:27:59,0.0
2015-02-07 01:28:59,0.0
2015-02-07 01:30:00,0.0
2015-02-07 01:31:00,0.0
2015-02-07 01:32:00,0.0
2015-02-07 01:33:00,0.0
2015-02-07 01:34:00,0.0
2015-02-07 01:34:59,0.0
2015-02-07 01:36:00,0.0
2015-02-07 01:37:00,0.0
2015-02-07 01:38:00,0.0
2015-02-07 01:38:59,0.0
2015-02-07 01:40:00,0.0
2015-02-07 01:40:59,0.0
2015-02-07 01:41:59,0.0
2015-02-07 01:43:00,0.0
2015-02-07 01:44:00,0.0
2015-02-07 01:45:00,0.0
2015-02-07 01:46:00,0.0
2015-02-07 01:46:59,0.0
2015-02-07 01:47:59,0.0
2015-02-07 01:49:00,0.0
2015-02-07 01:50:00,0.0
2015-02-07 01:51:00,0.0
2015-02-07 01:52:00,0.0
2015-02-07 01:53:00,0.0
2015-02-07 01:53:59,0.0
2015-02-07 01:54:59,0.0
2015-02-07 01:56:00,0.0
2015-02-07 01:57:00,0.0
2015-02-07 01:58:00,0.0
2015-02-07 01:59:00,0.0
2015-02-07 01:59:59,0.0
2015-02-07 02:00:59,0.0
2015-02-07 02:02:00,0.0
2015-02-07 02:03:00,0.0
2015-02-07 02:04:00,0.0
2015-02-07 02:05:00,0.0
2015-02-07 02:06:00,0.0
2015-02-07 02:06:59,0.0
2015-02-07 02:08:00,0.0
2015-02-07 02:09:00,0.0
2015-02-07 02:10:00,0.0
2015-02-07 02:10:59,0.0
2015-02-07 02:12:00,0.0
2015-02-07 02:12:59,0.0
2015-02-07 02:13:59,0.0
2015-02-07 02:15:00,0.0
2015-02-07 02:16:00,0.0
2015-02-07 02:17:00,0.0
2015-02-07 02:18:00,0.0
2015-02-07 02:19:00,0.0
2015-02-07 02:19:59,0.0
2015-02-07 02:21:00,0.0
2015-02-07 02:22:00,0.0
2015-02-07 02:23:00,0.0
2015-02-07 02:23:59,0.0
2015-02-07 02:25:00,0.0
2015-02-07 02:25:59,0.0
2015-02-07 02:26:59,0.0
2015-02-07 02:28:00,0.0
2015-02-07 02:29:00,0.0
2015-02-07 02:30:00,0.0
2015-02-07 02:31:00,0.0
2015-02-07 02:31:59,0.0
2015-02-07 02:32:59,0.0
2015-02-07 02:34:00,0.0
2015-02-07 02:35:00,0.0
2015-02-07 02:36:00,0.0
2015-02-07 02:37:00,0.0
2015-02-07 02:38:00,0.0
2015-02-07 02:38:59,0.0
2015-02-07 02:39:59,0.0
2015-02-07 02:41:00,0.0
2015-02-07 02:42:00,0.0
2015-02-07 02:43:00,0.0
2015-02-07 02:44:00,0.0
2015-02-07 02:44:59,0.0
2015-02-07 02:45:59,0.0
2015-02-07 02:47:00,0.0
2015-02-07 02:48:00,0.0
2015-02-07 02:49:00,0.0
2015-02-07 02:50:00,0.0
2015-02-07 02:51:00,0.0
2015-02-07 02:51:59,0.0
2015-02-07 02:53:00,0.0
2015-02-07 02:54:00,0.0
2015-02-07 02:55:00,0.0
2015-02-07 02:55:59,0.0
2015-02-07 02:57:00,0.0
2015-02-07 02:57:59,0.0
2015-02-07 02:58:59,0.0
2015-02-07 03:00:00,0.0
2015-02-07 03:01:00,0.0
2015-02-07 03:02:00,0.0
2015-02-07 03:03:00,0.0
2015-02-07 03:04:00,0.0
2015-02-07 03:04:59,0.0
2015-02-07 03:06:00,0.0
2015-02-07 03:07:00,0.0
2015-02-07 03:08:00,0.0
2015-02-07 03:08:59,0.0
