date,CO2
2015-02-12 00:00:00,0.058950951570478076
2015-02-12 00:01:00,0.0574036825003868
2015-02-12 00:02:00,0.05544380834493762
2015-02-12 00:03:00,0.05399969054618597
2015-02-12 00:04:00,0.05276187529011295
2015-02-12 00:04:59,0.05585641343029552
2015-02-12 00:06:00,0.05544380834493762
2015-02-12 00:07:00,0.05420599308886459
2015-02-12 00:08:00,0.05338078291814946
2015-02-12 00:08:59,0.058744649027799474
2015-02-12 00:10:00,0.05647532105833202
2015-02-12 00:10:59,0.057094228686368535
2015-02-12 00:11:59,0.057094228686368535
2015-02-12 00:13:00,0.05802259012842331
2015-02-12 00:14:00,0.05771313631440505
2015-02-12 00:15:00,0.057094228686368535
2015-02-12 00:16:00,0.05647532105833202
2015-02-12 00:16:59,0.0595698591985146
2015-02-12 00:17:59,0.05750683377172644
2015-02-12 00:19:00,0.058950951570478076
2015-02-12 00:20:00,0.05771313631440505
2015-02-12 00:21:00,0.05338078291814946
2015-02-12 00:22:00,0.056887926143689926
2015-02-12 00:23:00,0.059363556655835974
2015-02-12 00:23:59,0.060498220640569374
2015-02-12 00:24:59,0.05771313631440505
2015-02-12 00:26:00,0.05647532105833202
2015-02-12 00:27:00,0.05771313631440505
2015-02-12 00:28:00,0.058332043942441576
2015-02-12 00:29:00,0.05926040538449634
2015-02-12 00:29:59,0.060395069369229726
2015-02-12 00:30:59,0.058950951570478076
2015-02-12 00:32:00,0.055237505802259
2015-02-12 00:33:00,0.06080767445458761
2015-02-12 00:34:00,0.06266439733869716
2015-02-12 00:35:00,0.058950951570478076
2015-02-12 00:36:00,0.05802259012842331
2015-02-12 00:36:59,0.058950951570478076
2015-02-12 00:38:00,0.060395069369229726
2015-02-12 00:39:00,0.058332043942441576
2015-02-12 00:40:00,0.06111712826860587
2015-02-12 00:40:59,0.06142658208262414
2015-02-12 00:42:00,0.0634380318737428
2015-02-12 00:42:59,0.06266439733869716
2015-02-12 00:43:59,0.06204548971066065
2015-02-12 00:45:00,0.06390221259477019
2015-02-12 00:46:00,0.06390221259477019
2015-02-12 00:47:00,0.06018876682655111
2015-02-12 00:48:00,0.06018876682655111
2015-02-12 00:49:00,0.060498220640569374
2015-02-12 00:49:59,0.06390221259477019
2015-02-12 00:51:00,0.06637784310691625
2015-02-12 00:52:00,0.06555263293620113
2015-02-12 00:53:00,0.06421166640878845
2015-02-12 00:53:59,0.06514002785084322
2015-02-12 00:55:00,0.06421166640878845
2015-02-12 00:55:59,0.06080767445458761
2015-02-12 00:56:59,0.05987931301253285
2015-02-12 00:58:00,0.06699675073495276
2015-02-12 00:59:00,0.06225179225333932
2015-02-12 01:00:00,0.06514002785084322
2015-02-12 01:01:00,0.06699675073495276
2015-02-12 01:01:59,0.06421166640878845
2015-02-12 01:02:59,0.06266439733869716
2015-02-12 01:04:00,0.06514002785084322
2015-02-12 01:05:00,0.0645211202228067
2015-02-12 01:06:00,0.06575893547887972
2015-02-12 01:07:00,0.06730620454897103
2015-02-12 01:08:00,0.06988498633245671
2015-02-12 01:08:59,0.0688534736190623
2015-02-12 01:09:59,0.06761565836298927
2015-02-12 01:11:00,0.06823456599102579
2015-02-12 01:12:00,0.06730620454897103
2015-02-12 01:13:00,0.06916292743308056
2015-02-12 01:14:00,0.07009128887513533
2015-02-12 01:14:59,0.07009128887513533
2015-02-12 01:15:59,0.06916292743308056
2015-02-12 01:17:00,0.07117437722419928
2015-02-12 01:18:00,0.07132910413120841
2015-02-12 01:19:00,0.06761565836298927
2015-02-12 01:20:00,0.07040074268915364
2015-02-12 01:21:00,0.07380473464335446
2015-02-12 01:21:59,0.07535200371344575
2015-02-12 01:23:00,0.07318582701531795
2015-02-12 01:24:00,0.075661457527464
2015-02-12 01:25:00,0.07473309608540922
2015-02-12 01:25:59,0.07442364227139098
2015-02-12 01:27:00,0.07256691938728144
2015-02-12 01:27:59,0.07380473464335446
2015-02-12 01:28:59,0.0742173397287123
2015-02-12 01:30:00,0.07535200371344575
2015-02-12 01:31:00,0.07689927278353703
2015-02-12 01:32:00,0.07813708803961006
2015-02-12 01:33:00,0.08061271855175611
2015-02-12 01:34:00,0.08040641600907744
2015-02-12 01:34:59,0.0799938109237196
2015-02-12 01:36:00,0.07597091134148226
2015-02-12 01:37:00,0.07834339058228873
2015-02-12 01:38:00,0.07875599566764657
2015-02-12 01:38:59,0.07875599566764657
2015-02-12 01:40:00,0.07978750838104093
2015-02-12 01:40:59,0.08061271855175611
2015-02-12 01:41:59,0.0821599876218474
2015-02-12 01:43:00,0.08154107999381087
2015-02-12 01:44:00,0.08061271855175611
2015-02-12 01:45:00,0.08185053380782914
2015-02-12 01:46:00,0.08246944143586565
2015-02-12 01:46:59,0.07968435710970134
2015-02-12 01:47:59,0.07628036515550053
2015-02-12 01:49:00,0.07658981896951877
2015-02-12 01:50:00,0.0843261643199752
2015-02-12 01:51:00,0.08587343339006648
2015-02-12 01:52:00,0.08587343339006648
2015-02-12 01:53:00,0.08927742534426736
2015-02-12 01:53:59,0.08773015627417602
2015-02-12 01:54:59,0.08618288720408472
2015-02-12 01:56:00,0.0843261643199752
2015-02-12 01:57:00,0.08123162617979263
2015-02-12 01:58:00,0.08154107999381087
2015-02-12 01:59:00,0.0843261643199752
2015-02-12 01:59:59,0.08339780287792042
2015-02-12 02:00:59,0.08391355923461735
2015-02-12 02:02:00,0.0843261643199752
2015-02-12 02:03:00,0.0843261643199752
2015-02-12 02:04:00,0.08989633297230387
2015-02-12 02:05:00,0.08803961008819433
2015-02-12 02:06:00,0.08834906390221259
2015-02-12 02:06:59,0.08277889524988391
2015-02-12 02:08:00,0.08123162617979263
2015-02-12 02:09:00,0.08277889524988391
2015-02-12 02:10:00,0.08370725669193868
2015-02-12 02:10:59,0.08494507194801171
2015-02-12 02:12:00,0.0863891897467634
2015-02-12 02:12:59,0.08618288720408472
2015-02-12 02:13:59,0.08463561813399345
2015-02-12 02:15:00,0.08463561813399345
2015-02-12 02:16:00,0.08680179483212125
2015-02-12 02:17:00,0.08742070246015776
2015-02-12 02:18:00,0.08587343339006648
2015-02-12 02:19:00,0.0871112486461395
2015-02-12 02:19:59,0.0863891897467634
2015-02-12 02:21:00,0.0843261643199752
2015-02-12 02:22:00,0.08494507194801171
2015-02-12 02:23:00,0.08453246686265388
2015-02-12 02:23:59,0.08339780287792042
2015-02-12 02:25:00,0.0821599876218474
2015-02-12 02:25:59,0.08102532363711397
2015-02-12 02:26:59,0.08556397957604822
2015-02-12 02:28:00,0.08649234101810299
2015-02-12 02:29:00,0.08773015627417602
2015-02-12 02:30:00,0.08680179483212125
2015-02-12 02:31:00,0.08803961008819433
2015-02-12 02:31:59,0.08803961008819433
2015-02-12 02:32:59,0.0911341482283769
2015-02-12 02:34:00,0.08680179483212125
2015-02-12 02:35:00,0.08700809737479992
2015-02-12 02:36:00,0.08773015627417602
2015-02-12 02:37:00,0.08989633297230387
2015-02-12 02:38:00,0.08803961008819433
2015-02-12 02:38:59,0.08865851771623083
2015-02-12 02:39:59,0.08618288720408472
2015-02-12 02:41:00,0.08927742534426736
2015-02-12 02:42:00,0.08803961008819433
2015-02-12 02:43:00,0.09206250967043167
2015-02-12 02:44:00,0.09206250967043167
2015-02-12 02:44:59,0.09299087111248644
2015-02-12 02:45:59,0.09092784568569824
2015-02-12 02:47:00,0.08803961008819433
2015-02-12 02:48:00,0.08803961008819433
2015-02-12 02:49:00,0.08927742534426736
2015-02-12 02:50:00,0.08587343339006648
2015-02-12 02:51:00,0.08277889524988391
2015-02-12 02:51:59,0.0871112486461395
2015-02-12 02:53:00,0.08494507194801171
2015-02-12 02:54:00,0.08246944143586565
2015-02-12 02:55:00,0.0871112486461395
2015-02-12 02:55:59,0.08742070246015776
2015-02-12 02:57:00,0.08494507194801171
2015-02-12 02:57:59,0.08618288720408472
2015-02-12 02:58:59,0.08246944143586565
2015-02-12 03:00:00,0.08742070246015776
2015-02-12 03:01:00,0.0917530558564134
2015-02-12 03:02:00,0.0905152406003404
2015-02-12 03:03:00,0.0905152406003404
2015-02-12 03:04:00,0.08618288720408472
2015-02-12 03:04:59,0.08618288720408472
2015-02-12 03:06:00,0.08845221517355217
2015-02-12 03:07:00,0.08865851771623083
2015-02-12 03:08:00,0.0905152406003404
2015-02-12 03:08:59,0.08958687915828561
2015-02-12 03:10:00,0.09154675331373474
2015-02-12 03:10:59,0.0917530558564134
2015-02-12 03:11:59,0.0939192325545412
2015-02-12 03:13:00,0.100881943369952
2015-02-12 03:14:00,0.10289339316107066
2015-02-12 03:15:00,0.10289339316107066
2015-02-12 03:16:00,0.09959255247820947
2015-02-12 03:16:59,0.10289339316107066
2015-02-12 03:17:59,0.10330599824642857
2015-02-12 03:19:00,0.10103667027696113
2015-02-12 03:20:00,0.10289339316107066
2015-02-12 03:21:00,0.10289339316107066
2015-02-12 03:22:00,0.1004177626489246
2015-02-12 03:23:00,0.09732322450874203
