date,CO2
2015-02-13 00:00:00,0.09639486306668726
2015-02-13 00:01:00,0.09794213213677856
2015-02-13 00:02:00,0.09515704781061424
2015-02-13 00:03:00,0.09216566094177124
2015-02-13 00:04:00,0.09500232090360512
2015-02-13 00:04:59,0.09639486306668726
2015-02-13 00:06:00,0.096085409252669
2015-02-13 00:07:00,0.09422868636855948
2015-02-13 00:08:00,0.09360977874052297
2015-02-13 00:08:59,0.096085409252669
2015-02-13 00:10:00,0.09670431688070552
2015-02-13 00:10:59,0.09917994739285158
2015-02-13 00:11:59,0.09959255247820947
2015-02-13 00:13:00,0.09840631285780592
2015-02-13 00:14:00,0.0982515859507968
2015-02-13 00:15:00,0.09639486306668726
2015-02-13 00:16:00,0.09237196348444993
2015-02-13 00:16:59,0.09237196348444993
2015-02-13 00:17:59,0.09453814018257772
2015-02-13 00:19:00,0.09701377069472378
2015-02-13 00:20:00,0.09577595543865076
2015-02-13 00:21:00,0.09670431688070552
2015-02-13 00:22:00,0.09979885502088807
2015-02-13 00:23:00,0.09979885502088807
2015-02-13 00:23:59,0.09979885502088807
2015-02-13 00:24:59,0.10268709061839204
2015-02-13 00:26:00,0.10454381350250158
2015-02-13 00:27:00,0.1047501160451802
2015-02-13 00:28:00,0.10196503171901587
2015-02-13 00:29:00,0.1004177626489246
2015-02-13 00:29:59,0.09856103976481506
2015-02-13 00:30:59,0.10010830883490636
2015-02-13 00:32:00,0.09917994739285158
2015-02-13 00:33:00,0.0969106194233842
2015-02-13 00:34:00,0.09917994739285158
2015-02-13 00:35:00,0.09959255247820947
2015-02-13 00:36:00,0.09917994739285158
2015-02-13 00:36:59,0.10134612409097936
2015-02-13 00:38:00,0.09979885502088807
2015-02-13 00:39:00,0.09670431688070552
2015-02-13 00:40:00,0.09917994739285158
2015-02-13 00:40:59,0.1018618804476763
2015-02-13 00:42:00,0.10072721646294286
2015-02-13 00:42:59,0.09794213213677856
2015-02-13 00:43:59,0.09732322450874203
2015-02-13 00:45:00,0.09917994739285158
2015-02-13 00:46:00,0.09856103976481506
2015-02-13 00:47:00,0.10227448553303414
2015-02-13 00:48:00,0.10196503171901587
2015-02-13 00:49:00,0.10165557790499764
2015-02-13 00:49:59,0.09917994739285158
2015-02-13 00:51:00,0.10103667027696113
2015-02-13 00:52:00,0.1057816287585746
2015-02-13 00:53:00,0.1047501160451802
2015-02-13 00:53:59,0.10072721646294286
2015-02-13 00:55:00,0.09917994739285158
2015-02-13 00:55:59,0.10072721646294286
2015-02-13 00:56:59,0.09979885502088807
2015-02-13 00:58:00,0.09979885502088807
2015-02-13 00:59:00,0.09732322450874203
2015-02-13 01:00:00,0.10309969570374933
2015-02-13 01:01:00,0.10227448553303414
2015-02-13 01:01:59,0.09773582959409988
2015-02-13 01:02:59,0.10165557790499764
2015-02-13 01:04:00,0.10351230078910716
2015-02-13 01:05:00,0.10196503171901587
2015-02-13 01:06:00,0.10196503171901587
2015-02-13 01:07:00,0.10536902367321672
2015-02-13 01:08:00,0.10536902367321672
2015-02-13 01:08:59,0.10103667027696113
2015-02-13 01:09:59,0.10227448553303414
2015-02-13 01:11:00,0.10351230078910716
2015-02-13 01:12:00,0.10413120841714367
2015-02-13 01:13:00,0.10134612409097936
2015-02-13 01:14:00,0.10289339316107066
2015-02-13 01:14:59,0.10227448553303414
2015-02-13 01:15:59,0.10382175460312544
2015-02-13 01:17:00,0.1004177626489246
2015-02-13 01:18:00,0.10268709061839204
2015-02-13 01:19:00,0.10227448553303414
2015-02-13 01:20:00,0.09979885502088807
2015-02-13 01:21:00,0.0983547372221364
2015-02-13 01:21:59,0.09794213213677856
2015-02-13 01:23:00,0.096085409252669
2015-02-13 01:24:00,0.09897364485017296
2015-02-13 01:25:00,0.09670431688070552
2015-02-13 01:25:59,0.09887049357883332
2015-02-13 01:27:00,0.09979885502088807
2015-02-13 01:27:59,0.10103667027696113
2015-02-13 01:28:59,0.09979885502088807
2015-02-13 01:30:00,0.10103667027696113
2015-02-13 01:31:00,0.10382175460312544
2015-02-13 01:32:00,0.10289339316107066
2015-02-13 01:33:00,0.1025839393470524
2015-02-13 01:34:00,0.1012429728196398
2015-02-13 01:34:59,0.10351230078910716
2015-02-13 01:36:00,0.10320284697508893
2015-02-13 01:37:00,0.1036670276961163
2015-02-13 01:38:00,0.10598793130125328
2015-02-13 01:38:59,0.1047501160451802
2015-02-13 01:40:00,0.1004177626489246
2015-02-13 01:40:59,0.09732322450874203
2015-02-13 01:41:59,0.10289339316107066
2015-02-13 01:43:00,0.10072721646294286
2015-02-13 01:44:00,0.10691629274330804
2015-02-13 01:45:00,0.09763267832276028
2015-02-13 01:46:00,0.09856103976481506
2015-02-13 01:46:59,0.0982515859507968
2015-02-13 01:47:59,0.09938624993553023
2015-02-13 01:49:00,0.1047501160451802
2015-02-13 01:50:00,0.10103667027696113
2015-02-13 01:51:00,0.1025839393470524
2015-02-13 01:52:00,0.10165557790499764
