date,Temperature,Light,CO2,HumidityRatio
2015-02-02 14:19:00,0.8690292758089417,0.6039644195602114,0.2082314714528856,0.5497366130393426
2015-02-02 14:19:59,0.8723574730354442,0.5969463777744809,0.2151632368868946,0.5519718108436731
2015-02-02 14:21:00,0.8745762711864455,0.5910292052884732,0.22089844757336646,0.5499968860241855
2015-02-02 14:22:00,0.8731895223420696,0.5095820781918222,0.22404456134921855,0.5443735731070387
2015-02-02 14:23:00,0.8790138674884491,0.5042669436041,0.22667491876837376,0.5503760261136967
2015-02-02 14:23:59,0.8801232665639493,0.5869009454145142,0.23348290267677546,0.5537265817502439
2015-02-02 14:25:00,0.8745762711864455,0.5535308447666778,0.2384341637010676,0.5528859204010481
2015-02-02 14:25:59,0.8790138674884491,0.5253210689612912,0.23781525607303106,0.5547159003243625
2015-02-02 14:26:59,0.8790138674884491,0.4912629250011289,0.24165248336685746,0.5576092767422853
2015-02-02 14:28:00,0.8756856702619467,0.5263531339297809,0.2452421476094692,0.5581602437073874
2015-02-02 14:29:00,0.8773497688751974,0.4969392823278226,0.24911032028469746,0.5615000359078122
2015-02-02 14:30:00,0.8690292758089417,0.4972489018183695,0.2545257620300169,0.5635798316689868
2015-02-02 14:31:00,0.8690292758089417,0.4904888762747616,0.25947702305430914,0.5655026847982576
2015-02-02 14:31:59,0.8690292758089417,0.4840384702217005,0.26772912476146243,0.5703100138541668
2015-02-02 14:32:59,0.8690292758089417,0.4788781453792517,0.27210273866625395,0.5738676178448479
2015-02-02 14:34:00,0.8690292758089417,0.4788781453792517,0.27742534426736803,0.5794447114506739
2015-02-02 14:35:00,0.8690292758089417,0.4695895606628438,0.2891845892000618,0.5834114084775617
2015-02-02 14:36:00,0.8505392912172627,0.468557495694354,0.29599257310846355,0.5716813485526864
2015-02-02 14:37:00,0.8579352850539341,0.472685755568313,0.3000773634535045,0.5789015452733286
2015-02-02 14:38:00,0.8597842835131018,0.4788781453792517,0.30187219557481043,0.5832275052757281
2015-02-02 14:38:59,0.8579352850539341,0.4881667300956596,0.3070091288875135,0.5848421390761067
2015-02-02 14:39:59,0.8505392912172627,0.4788781453792517,0.3127030790654494,0.5845847936034212
2015-02-02 14:41:00,0.8505392912172627,0.5143811802952997,0.31715921398731234,0.5882172386998665
2015-02-02 14:42:00,0.8505392912172627,0.5472008462932743,0.3197586260250657,0.5907982837879129
2015-02-02 14:43:00,0.8505392912172627,0.5507098671861395,0.3240909794213213,0.5927102211326136
2015-02-02 14:44:00,0.8505392912172627,0.5410600597307601,0.332508123162618,0.5931882123964289
2015-02-02 14:44:59,0.8551617873651822,0.5146563976202306,0.3393161070710196,0.5976714295498049
2015-02-02 14:45:59,0.8505392912172627,0.5328895453968825,0.34055392232709264,0.5955782102825633
2015-02-02 14:47:00,0.8505392912172627,0.517270962207071,0.33783072876373194,0.5966298313003897
2015-02-02 14:48:00,0.8505392912172627,0.5387379135516581,0.3419980401258443,0.6008364495041281
2015-02-02 14:49:00,0.8505392912172627,0.5371898160989235,0.3506111712826861,0.6020315506404126
2015-02-02 14:50:00,0.8505392912172627,0.5214876847926146,0.3501027828739414,0.6056169579839226
2015-02-02 14:51:00,0.8505392912172627,0.503991726279169,0.3529320748878229,0.6056169579839226
2015-02-02 14:51:59,0.8505392912172627,0.5284172638667605,0.3588735881169735,0.6027486196368095
2015-02-02 14:53:00,0.8505392912172627,0.5273851988982707,0.3617205632059416,0.6056169579839226
2015-02-02 14:54:00,0.8536209553158813,0.5175805816976179,0.3631440507504255,0.6085377917822972
2015-02-02 14:55:00,0.8628659476117213,0.5198167224626794,0.36407241219248027,0.6157269703219189
2015-02-02 14:55:59,0.8505392912172627,0.4986593906086392,0.3693331270307906,0.6103977436368626
2015-02-02 14:57:00,0.8505392912172627,0.4990034122648021,0.3752127494971375,0.611473458609161
2015-02-02 14:57:59,0.8505392912172627,0.4881667300956596,0.37645056475321054,0.6147006877274672
2015-02-02 14:58:59,0.8505392912172627,0.4854145568463532,0.37871989272267975,0.6178881984894238
2015-02-02 15:00:00,0.8505392912172627,0.4955386227277292,0.3822859795318397,0.6153837153755068
2015-02-02 15:01:00,0.8459167950693423,0.4788781453792517,0.37969982980040223,0.6127005482978098
2015-02-02 15:02:00,0.8394453004622542,0.4896116210515452,0.3807829181494661,0.6108575847646556
2015-02-02 15:03:00,0.8505392912172627,0.4850705351901903,0.3849914900201144,0.6236897842769809
2015-02-02 15:04:00,0.8366718027735023,0.468557495694354,0.3978028779204704,0.6187033605345562
2015-02-02 15:04:59,0.8320493066255827,0.468557495694354,0.3976481510134613,0.6156503933934312
2015-02-02 15:06:00,0.8320493066255827,0.468557495694354,0.39439888596626943,0.6166959490348229
2015-02-02 15:07:00,0.8320493066255827,0.468557495694354,0.3951725205013151,0.6166959490348229
2015-02-02 15:08:00,0.8320493066255827,0.4592689109779461,0.3966269534272008,0.6166959490348229
2015-02-02 15:08:59,0.8320493066255827,0.4530765211670075,0.3978028779204704,0.6166959490348229
2015-02-02 15:10:00,0.8320493066255827,0.4584948622515788,0.3974934241064521,0.6178840965375436
2015-02-02 15:10:59,0.8218798151001585,0.4693315444207213,0.4002785084326164,0.6182100236602266
2015-02-02 15:11:59,0.8117103235747352,0.4704152126376356,0.4005879622466347,0.6163928012322712
2015-02-02 15:13:00,0.8117103235747352,0.4660805397699786,0.4090051059879312,0.6173370277715986
2015-02-02 15:14:00,0.8117103235747352,0.4660805397699786,0.4120996441281138,0.6173370277715986
2015-02-02 15:15:00,0.8117103235747352,0.4693315444207213,0.4135850224354015,0.6173370277715986
2015-02-02 15:16:00,0.8117103235747352,0.4693315444207213,0.414203930063438,0.6183992955520172
2015-02-02 15:16:59,0.8117103235747352,0.4721697230840682,0.41843313218835215,0.6255207773664881
2015-02-02 15:17:59,0.8080123266563991,0.4788781453792517,0.419526535664552,0.6246905948174977
2015-02-02 15:19:00,0.8117103235747352,0.4788781453792517,0.416679560575584,0.6231599970187196
2015-02-02 15:20:00,0.8086286594761156,0.4788781453792517,0.42070246015782137,0.6275543027424528
2015-02-02 15:21:00,0.8117103235747352,0.4866186326429249,0.42766517097323214,0.631501723400292
2015-02-02 15:22:00,0.7993836671802756,0.490918903344966,0.4281293516942595,0.6260968565247078
2015-02-02 15:23:00,0.8070878274268147,0.4866186326429249,0.42751044406622296,0.6294726304290097
2015-02-02 15:23:59,0.7932203389830552,0.4827483890110883,0.4327711589045335,0.6234016719123292
2015-02-02 15:24:59,0.7963020030816739,0.4814583078004761,0.4288514105936376,0.6263146391603229
2015-02-02 15:26:00,0.7932203389830552,0.4788781453792517,0.4278198978802413,0.6327883803354706
2015-02-02 15:27:00,0.7932203389830552,0.481974340284721,0.4359894785703234,0.6327883803354706
2015-02-02 15:28:00,0.7932203389830552,0.4827483890110883,0.4384960544638712,0.631614983351676
