date,Temperature,Light,CO2,HumidityRatio
2015-02-05 00:00:00,0.4151001540832073,0.0,0.027077208726597524,0.3324797035523466
2015-02-05 00:01:00,0.4151001540832073,0.0,0.02831502398267055,0.3324797035523466
2015-02-05 00:02:00,0.4178736517719592,0.0,0.029037082882046705,0.3340593615506575
2015-02-05 00:03:00,0.4151001540832073,0.0,0.031719015936871375,0.3324797035523466
2015-02-05 00:04:00,0.4151001540832073,0.0,0.03233792356490789,0.3306216022310804
2015-02-05 00:04:59,0.42342064714946304,0.0,0.029862293052761838,0.33349786527365843
2015-02-05 00:06:00,0.4151001540832073,0.0,0.02831502398267055,0.3306216022310804
2015-02-05 00:07:00,0.42342064714946304,0.0,0.028624477796688808,0.33349786527365843
2015-02-05 00:08:00,0.42342064714946304,0.0,0.0236732167723967,0.33349786527365843
2015-02-05 00:08:59,0.42342064714946304,0.0,0.02676775491257927,0.33349786527365843
2015-02-05 00:10:00,0.42342064714946304,0.0,0.031100108308834862,0.33349786527365843
2015-02-05 00:10:59,0.42342064714946304,0.0,0.030274898138119725,0.33349786527365843
2015-02-05 00:11:59,0.42342064714946304,0.0,0.02800557016865229,0.33349786527365843
2015-02-05 00:13:00,0.42342064714946304,0.0,0.023054309144360186,0.33349786527365843
2015-02-05 00:14:00,0.42342064714946304,0.0,0.02738666254061578,0.33349786527365843
2015-02-05 00:15:00,0.42342064714946304,0.0,0.02676775491257927,0.33349786527365843
2015-02-05 00:16:00,0.42342064714946304,0.0,0.02676775491257927,0.33349786527365843
2015-02-05 00:16:59,0.42342064714946304,0.0,0.029862293052761838,0.33349786527365843
2015-02-05 00:17:59,0.42342064714946304,0.0,0.031100108308834862,0.33349786527365843
2015-02-05 00:19:00,0.42342064714946304,0.0,0.029243385424725318,0.33349786527365843
2015-02-05 00:20:00,0.42342064714946304,0.0,0.02676775491257927,0.33349786527365843
2015-02-05 00:21:00,0.42342064714946304,0.0,0.025839393470524497,0.33349786527365843
2015-02-05 00:22:00,0.42342064714946304,0.0,0.02212594770230541,0.33349786527365843
2015-02-05 00:23:00,0.42342064714946304,0.0,0.025220485842487983,0.33349786527365843
2015-02-05 00:23:59,0.42342064714946304,0.0,0.02552993965650624,0.33349786527365843
2015-02-05 00:24:59,0.42342064714946304,0.0,0.02552993965650624,0.33349786527365843
2015-02-05 00:26:00,0.42342064714946304,0.0,0.023363762958378442,0.3353611679089912
2015-02-05 00:27:00,0.42342064714946304,0.0,0.02491103202846973,0.3353611679089912
2015-02-05 00:28:00,0.4067796610169512,0.0,0.02738666254061578,0.3277523757581364
2015-02-05 00:29:00,0.4067796610169512,0.0,0.02460157821445147,0.3277523757581364
2015-02-05 00:29:59,0.4067796610169512,0.0,0.022435401516323672,0.3277523757581364
2015-02-05 00:30:59,0.4067796610169512,0.0,0.028418175254010188,0.3277523757581364
2015-02-05 00:32:00,0.4067796610169512,0.0,0.025839393470524497,0.3277523757581364
2015-02-05 00:33:00,0.4067796610169512,0.0,0.02645830109856101,0.3296052886702354
2015-02-05 00:34:00,0.4067796610169512,0.0,0.025220485842487983,0.3296052886702354
2015-02-05 00:35:00,0.4067796610169512,0.0,0.024292124400433213,0.3314582432908826
2015-02-05 00:36:00,0.4067796610169512,0.0,0.02398267058641496,0.3314582432908826
2015-02-05 00:36:59,0.4067796610169512,0.0,0.0236732167723967,0.3314582432908826
2015-02-05 00:38:00,0.4006163328197308,0.0,0.0232606116870388,0.3320692607377365
2015-02-05 00:39:00,0.4006163328197308,0.0,0.023054309144360186,0.3334390512410983
2015-02-05 00:40:00,0.3975346687211112,0.0,0.025220485842487983,0.33237199616842705
2015-02-05 00:40:59,0.3882896764252721,0.0,0.02552993965650624,0.3291766381929513
2015-02-05 00:42:00,0.3975346687211112,0.0,0.02460157821445147,0.33237199616842705
2015-02-05 00:42:59,0.3882896764252721,0.0,0.02552993965650624,0.3291766381929513
2015-02-05 00:43:59,0.3882896764252721,0.0,0.02738666254061578,0.3291766381929513
2015-02-05 00:45:00,0.3882896764252721,0.0,0.0232606116870388,0.3321777903363769
2015-02-05 00:46:00,0.3882896764252721,0.0,0.0236732167723967,0.33367840743961485
2015-02-05 00:47:00,0.3882896764252721,0.0,0.0236732167723967,0.33367840743961485
2015-02-05 00:48:00,0.37904468412943215,0.0,0.022435401516323672,0.3282338388616226
2015-02-05 00:49:00,0.3882896764252721,0.0,0.022435401516323672,0.33367840743961485
2015-02-05 00:49:59,0.37904468412943215,0.0,0.023054309144360186,0.3282338388616226
2015-02-05 00:51:00,0.37904468412943215,0.0,0.022435401516323672,0.3282338388616226
2015-02-05 00:52:00,0.3882896764252721,0.0,0.019959771004177614,0.33367840743961485
2015-02-05 00:53:00,0.3697996918335922,0.0,0.01872195574810459,0.3228119866895209
2015-02-05 00:53:59,0.3882896764252721,0.0,0.020888132446232388,0.33367840743961485
2015-02-05 00:55:00,0.3882896764252721,0.0,0.02057867863221413,0.33367840743961485
2015-02-05 00:55:59,0.3882896764252721,0.0,0.02398267058641496,0.33367840743961485
2015-02-05 00:56:59,0.3882896764252721,0.0,0.019959771004177614,0.3291766381929513
2015-02-05 00:58:00,0.3882896764252721,0.0,0.022435401516323672,0.3291766381929513
2015-02-05 00:59:00,0.3882896764252721,0.0,0.0240858218577546,0.3291766381929513
2015-02-05 01:00:00,0.3882896764252721,0.0,0.024292124400433213,0.3291766381929513
2015-02-05 01:01:00,0.3882896764252721,0.0,0.0236732167723967,0.3291766381929513
2015-02-05 01:01:59,0.37904468412943215,0.0,0.023054309144360186,0.323950152168897
2015-02-05 01:02:59,0.3882896764252721,0.0,0.023054309144360186,0.3291766381929513
2015-02-05 01:04:00,0.3882896764252721,0.0,0.02181649388828716,0.3291766381929513
2015-02-05 01:05:00,0.3882896764252721,0.0,0.023466914229718083,0.3291766381929513
2015-02-05 01:06:00,0.3882896764252721,0.0,0.023054309144360186,0.3291766381929513
2015-02-05 01:07:00,0.3975346687211112,0.0,0.02057867863221413,0.33237199616842705
2015-02-05 01:08:00,0.3882896764252721,0.0,0.019340863376141104,0.3291766381929513
2015-02-05 01:08:59,0.3929121725731917,0.0,0.0215070400742689,0.3307732290334344
2015-02-05 01:09:59,0.3944530046224921,0.0,0.01892825829078321,0.3313059094749569
2015-02-05 01:11:00,0.3882896764252721,0.0,0.019031409562122847,0.3271304608268124
2015-02-05 01:12:00,0.3882896764252721,0.0,0.019340863376141104,0.3271304608268124
2015-02-05 01:13:00,0.3975346687211112,0.0,0.022435401516323672,0.3303194468572155
2015-02-05 01:14:00,0.4067796610169512,0.0,0.022641704059002288,0.3314582432908826
2015-02-05 01:14:59,0.3975346687211112,0.0,0.02181649388828716,0.3282669487235861
2015-02-05 01:15:59,0.3975346687211112,0.0,0.022744855330341932,0.3264197441585677
2015-02-05 01:17:00,0.4067796610169512,0.0,0.023054309144360186,0.3296052886702354
2015-02-05 01:18:00,0.4067796610169512,0.0,0.021197586260250645,0.3277523757581364
2015-02-05 01:19:00,0.4067796610169512,0.0,0.02057867863221413,0.3277523757581364
2015-02-05 01:20:00,0.3944530046224921,0.0,0.01872195574810459,0.3235145723534996
2015-02-05 01:21:00,0.4006163328197308,0.0,0.019340863376141104,0.3256315506736165
2015-02-05 01:21:59,0.4067796610169512,0.0,0.01965031719015936,0.3277523757581364
2015-02-05 01:23:00,0.4067796610169512,0.0,0.019959771004177614,0.3277523757581364
2015-02-05 01:24:00,0.4067796610169512,0.0,0.0236732167723967,0.3277523757581364
2015-02-05 01:25:00,0.4067796610169512,0.0,0.023054309144360186,0.3277523757581364
2015-02-05 01:25:59,0.4067796610169512,0.0,0.019340863376141104,0.3277523757581364
2015-02-05 01:27:00,0.4067796610169512,0.0,0.01872195574810459,0.3277523757581364
2015-02-05 01:27:59,0.4067796610169512,0.0,0.015936871421940224,0.32363494082882593
2015-02-05 01:28:59,0.4067796610169512,0.0,0.017484140492031564,0.32363494082882593
2015-02-05 01:30:00,0.4067796610169512,0.0,0.019340863376141104,0.32363494082882593
2015-02-05 01:31:00,0.4067796610169512,0.0,0.01779359430604982,0.3256936325493014
2015-02-05 01:32:00,0.4067796610169512,0.0,0.017484140492031564,0.32363494082882593
2015-02-05 01:33:00,0.4067796610169512,0.0,0.016555779049976738,0.32363494082882593
2015-02-05 01:34:00,0.4067796610169512,0.0,0.017484140492031564,0.32363494082882593
2015-02-05 01:34:59,0.4067796610169512,0.0,0.01810304812006808,0.32363494082882593
2015-02-05 01:36:00,0.4067796610169512,0.0,0.017484140492031564,0.32363494082882593
2015-02-05 01:37:00,0.4067796610169512,0.0,0.01438960235184894,0.32363494082882593
2015-02-05 01:38:00,0.4067796610169512,0.0,0.01841250193408633,0.32363494082882593
2015-02-05 01:38:59,0.4067796610169512,0.0,0.02057867863221413,0.32363494082882593
2015-02-05 01:40:00,0.4067796610169512,0.0,0.01872195574810459,0.32363494082882593
2015-02-05 01:40:59,0.4067796610169512,0.0,0.015317963793903709,0.32363494082882593
2015-02-05 01:41:59,0.4067796610169512,0.0,0.01717468667801325,0.32363494082882593
2015-02-05 01:43:00,0.4067796610169512,0.0,0.016555779049976738,0.3215763005947818
2015-02-05 01:44:00,0.4067796610169512,0.0,0.01872195574810459,0.319517711845239
2015-02-05 01:45:00,0.4067796610169512,0.0,0.01872195574810459,0.319517711845239
2015-02-05 01:46:00,0.4067796610169512,0.0,0.015936871421940224,0.319517711845239
2015-02-05 01:46:59,0.4067796610169512,0.0,0.015627417607921967,0.319517711845239
2015-02-05 01:47:59,0.4067796610169512,0.0,0.01830935066274669,0.319517711845239
2015-02-05 01:49:00,0.4067796610169512,0.0,0.02181649388828716,0.319517711845239
2015-02-05 01:50:00,0.4067796610169512,0.0,0.0215070400742689,0.32363494082882593
2015-02-05 01:51:00,0.3929121725731917,0.0,0.020423951725205003,0.3188876445862809
2015-02-05 01:52:00,0.3882896764252721,0.0,0.01624632523595848,0.3132178034818187
2015-02-05 01:53:00,0.3882896764252721,0.0,0.016865232863994994,0.3173095174253666
2015-02-05 01:53:59,0.3882896764252721,0.0,0.01779359430604982,0.3173095174253666
2015-02-05 01:54:59,0.3882896764252721,0.0,0.01624632523595848,0.3159455901772834
2015-02-05 01:56:00,0.3882896764252721,0.0,0.01624632523595848,0.3132178034818187
2015-02-05 01:57:00,0.3882896764252721,0.0,0.015317963793903709,0.3173095174253666
2015-02-05 01:58:00,0.37904468412943215,0.0,0.015317963793903709,0.3121201754697822
2015-02-05 01:59:00,0.3882896764252721,0.0,0.016452627778637097,0.3173095174253666
2015-02-05 01:59:59,0.3882896764252721,0.0,0.01872195574810459,0.3173095174253666
2015-02-05 02:00:59,0.3697996918335922,0.0,0.01717468667801325,0.30695212658238225
2015-02-05 02:02:00,0.3697996918335922,0.0,0.01830935066274669,0.30695212658238225
2015-02-05 02:03:00,0.3697996918335922,0.0,0.017277837949352948,0.30695212658238225
2015-02-05 02:04:00,0.3697996918335922,0.0,0.016865232863994994,0.30695212658238225
2015-02-05 02:05:00,0.3697996918335922,0.0,0.01624632523595848,0.30695212658238225
2015-02-05 02:06:00,0.3697996918335922,0.0,0.01810304812006808,0.30695212658238225
2015-02-05 02:06:59,0.3697996918335922,0.0,0.019031409562122847,0.30695212658238225
2015-02-05 02:08:00,0.3697996918335922,0.0,0.019959771004177614,0.30695212658238225
2015-02-05 02:09:00,0.3697996918335922,0.0,0.019959771004177614,0.30695212658238225
2015-02-05 02:10:00,0.3697996918335922,0.0,0.01841250193408633,0.30898527120861474
2015-02-05 02:10:59,0.3697996918335922,0.0,0.016865232863994994,0.3110184660583424
2015-02-05 02:12:00,0.3697996918335922,0.0,0.016555779049976738,0.30695212658238225
2015-02-05 02:12:59,0.3697996918335922,0.0,0.015936871421940224,0.30695212658238225
2015-02-05 02:13:59,0.3697996918335922,0.0,0.013770694723812428,0.30695212658238225
2015-02-05 02:15:00,0.3697996918335922,0.0,0.016555779049976738,0.30695212658238225
2015-02-05 02:16:00,0.3697996918335922,0.0,0.01717468667801325,0.30695212658238225
2015-02-05 02:17:00,0.3697996918335922,0.0,0.016555779049976738,0.30695212658238225
2015-02-05 02:18:00,0.3697996918335922,0.0,0.017484140492031564,0.30695212658238225
2015-02-05 02:19:00,0.3697996918335922,0.0,0.01810304812006808,0.30695212658238225
2015-02-05 02:19:59,0.3697996918335922,0.0,0.019959771004177614,0.30695212658238225
2015-02-05 02:21:00,0.3697996918335922,0.0,0.019340863376141104,0.30695212658238225
2015-02-05 02:22:00,0.3697996918335922,0.0,0.019959771004177614,0.30695212658238225
2015-02-05 02:23:00,0.3697996918335922,0.0,0.019340863376141104,0.3024793851822032
2015-02-05 02:23:59,0.3697996918335922,0.0,0.01872195574810459,0.3024793851822032
2015-02-05 02:25:00,0.3697996918335922,0.0,0.02181649388828716,0.3024793851822032
2015-02-05 02:25:59,0.37904468412943215,0.0,0.01872195574810459,0.3078373272594863
2015-02-05 02:26:59,0.37904468412943215,0.0,0.016865232863994994,0.3078373272594863
2015-02-05 02:28:00,0.3697996918335922,0.0,0.016865232863994994,0.3024793851822032
2015-02-05 02:29:00,0.37596302003081306,0.0,0.017484140492031564,0.3060488466730251
2015-02-05 02:30:00,0.37904468412943215,0.0,0.01717468667801325,0.3078373272594863
2015-02-05 02:31:00,0.37904468412943215,0.0,0.01965031719015936,0.3078373272594863
2015-02-05 02:31:59,0.3882896764252721,0.0,0.02057867863221413,0.3132178034818187
2015-02-05 02:32:59,0.37904468412943215,0.0,0.01841250193408633,0.3078373272594863
2015-02-05 02:34:00,0.3697996918335922,0.0,0.01624632523595848,0.3024793851822032
2015-02-05 02:35:00,0.3882896764252721,0.0,0.017484140492031564,0.30871715306302594
2015-02-05 02:36:00,0.3882896764252721,0.0,0.015833720150600583,0.30871715306302594
2015-02-05 02:37:00,0.37596302003081306,0.0,0.016555779049976738,0.3045548646999878
2015-02-05 02:38:00,0.3836671802773517,0.0,0.01732941358502238,0.3105247436636089
2015-02-05 02:38:59,0.37596302003081306,0.0,0.015008509979885454,0.3060488466730251
2015-02-05 02:39:59,0.3882896764252721,0.0,0.01717468667801325,0.3109674475103925
2015-02-05 02:41:00,0.3882896764252721,0.0,0.018257775027077202,0.30984229259635954
2015-02-05 02:42:00,0.3882896764252721,0.0,0.013770694723812428,0.30871715306302594
2015-02-05 02:43:00,0.3882896764252721,0.0,0.014080148537830685,0.30871715306302594
