date,Temperature
2015-02-12 00:00:00,0.2958397534668737
2015-02-12 00:01:00,0.2865947611710338
2015-02-12 00:02:00,0.2958397534668737
2015-02-12 00:03:00,0.2958397534668737
2015-02-12 00:04:00,0.2958397534668737
2015-02-12 00:04:59,0.2865947611710338
2015-02-12 00:06:00,0.2958397534668737
2015-02-12 00:07:00,0.2958397534668737
2015-02-12 00:08:00,0.2958397534668737
2015-02-12 00:08:59,0.2958397534668737
2015-02-12 00:10:00,0.2958397534668737
2015-02-12 00:10:59,0.2958397534668737
2015-02-12 00:11:59,0.2958397534668737
2015-02-12 00:13:00,0.2865947611710338
2015-02-12 00:14:00,0.2958397534668737
2015-02-12 00:15:00,0.2958397534668737
2015-02-12 00:16:00,0.2958397534668737
2015-02-12 00:16:59,0.2958397534668737
2015-02-12 00:17:59,0.2958397534668737
2015-02-12 00:19:00,0.2958397534668737
2015-02-12 00:20:00,0.2958397534668737
2015-02-12 00:21:00,0.2896764252696529
2015-02-12 00:22:00,0.29121725731895376
2015-02-12 00:23:00,0.2958397534668737
2015-02-12 00:23:59,0.2958397534668737
2015-02-12 00:24:59,0.2958397534668737
2015-02-12 00:26:00,0.2865947611710338
2015-02-12 00:27:00,0.2958397534668737
2015-02-12 00:28:00,0.2958397534668737
2015-02-12 00:29:00,0.2958397534668737
2015-02-12 00:29:59,0.2958397534668737
2015-02-12 00:30:59,0.2958397534668737
2015-02-12 00:32:00,0.2958397534668737
2015-02-12 00:33:00,0.2958397534668737
2015-02-12 00:34:00,0.2958397534668737
2015-02-12 00:35:00,0.2958397534668737
2015-02-12 00:36:00,0.2958397534668737
2015-02-12 00:36:59,0.2958397534668737
2015-02-12 00:38:00,0.2958397534668737
2015-02-12 00:39:00,0.2958397534668737
2015-02-12 00:40:00,0.2958397534668737
2015-02-12 00:40:59,0.2958397534668737
2015-02-12 00:42:00,0.2958397534668737
2015-02-12 00:42:59,0.2958397534668737
2015-02-12 00:43:59,0.2958397534668737
2015-02-12 00:45:00,0.3081664098613328
